1.1709966305e-01,1.1709966305e-01,1.1709966305e-01,1.1709966305e-01,3.1865744552e-05,1.8189985158e-02,3.1865744552e-05,1.8189985158e-02
1.8189985158e-02,3.1865744552e-05,1.8189985158e-02,3.1865744552e-05,1.1709966305e-01,1.1709966305e-01,1.1709966305e-01,1.1709966305e-01
